Weir Name,Year,Obs Date,Obs Day (mm/dd),Weir Count Type,Species,Maturity,Count
Hugh Smith,1984,1984-11-25,11/25,Counted live,Coho,Adult,1
Hugh Smith,1985,1985-06-12,06/12,Zero fish observed,Coho,Adult,0
Hugh Smith,1985,1985-06-13,06/13,Zero fish observed,Coho,Adult,0
Hugh Smith,1985,1985-06-14,06/14,Zero fish observed,Coho,Adult,0
Hugh Smith,1985,1985-06-17,06/17,Counted live,Coho,Adult,0
Hugh Smith,1985,1985-06-18,06/18,Counted live,Coho,Adult,0
Hugh Smith,1985,1985-06-19,06/19,Counted live,Coho,Adult,0
Hugh Smith,1985,1985-06-20,06/20,Counted live,Coho,Adult,0
Hugh Smith,1985,1985-06-21,06/21,Counted live,Coho,Adult,0
Hugh Smith,1985,1985-06-22,06/22,Counted live,Coho,Adult,0
Hugh Smith,1985,1985-06-23,06/23,Counted live,Coho,Adult,0
Hugh Smith,1985,1985-06-24,06/24,Counted live,Coho,Adult,0
Hugh Smith,1985,1985-06-25,06/25,Counted live,Coho,Adult,0
Hugh Smith,1985,1985-06-26,06/26,Counted live,Coho,Adult,0
Hugh Smith,1985,1985-06-27,06/27,Counted live,Coho,Adult,0
Hugh Smith,1985,1985-06-28,06/28,Counted live,Coho,Adult,0
Hugh Smith,1985,1985-06-29,06/29,Counted live,Coho,Adult,0
Hugh Smith,1985,1985-08-09,08/09,Counted live,Coho,Adult,1
Hugh Smith,1985,1985-08-11,08/11,Counted live,Coho,Adult,2
Hugh Smith,1985,1985-08-12,08/12,Counted live,Coho,Adult,1
Hugh Smith,1985,1985-08-13,08/13,Counted live,Coho,Adult,2
Hugh Smith,1985,1985-08-14,08/14,Counted live,Coho,Adult,1
Hugh Smith,1985,1985-08-20,08/20,Counted live,Coho,Adult,1
Hugh Smith,1985,1985-08-21,08/21,Counted live,Coho,Adult,1
Hugh Smith,1985,1985-08-22,08/22,Counted live,Coho,Adult,3
Hugh Smith,1985,1985-08-24,08/24,Counted live,Coho,Adult,2
Hugh Smith,1985,1985-08-25,08/25,Counted live,Coho,Adult,1
Hugh Smith,1985,1985-08-26,08/26,Counted live,Coho,Adult,5
Hugh Smith,1985,1985-08-29,08/29,Counted live,Coho,Adult,7
Hugh Smith,1985,1985-08-30,08/30,Counted live,Coho,Adult,4
Hugh Smith,1985,1985-08-31,08/31,Counted live,Coho,Adult,10
Hugh Smith,1985,1985-09-01,09/01,Counted live,Coho,Adult,1
Hugh Smith,1985,1985-09-02,09/02,Counted live,Coho,Adult,1
Hugh Smith,1985,1985-09-03,09/03,Counted live,Coho,Adult,7
Hugh Smith,1985,1985-09-04,09/04,Counted live,Coho,Adult,10
Hugh Smith,1985,1985-09-05,09/05,Counted live,Coho,Adult,25
Hugh Smith,1985,1985-09-06,09/06,Counted live,Coho,Adult,27
Hugh Smith,1985,1985-09-07,09/07,Counted live,Coho,Adult,13
Hugh Smith,1985,1985-09-08,09/08,Counted live,Coho,Adult,7
Hugh Smith,1985,1985-09-09,09/09,Counted live,Coho,Adult,12
Hugh Smith,1985,1985-09-10,09/10,Counted live,Coho,Adult,22
Hugh Smith,1985,1985-09-11,09/11,Counted live,Coho,Adult,14
Hugh Smith,1985,1985-09-12,09/12,Counted live,Coho,Adult,19
Hugh Smith,1985,1985-09-13,09/13,Counted live,Coho,Adult,8
Hugh Smith,1985,1985-09-14,09/14,Counted live,Coho,Adult,2
Hugh Smith,1985,1985-09-15,09/15,Counted live,Coho,Adult,8
Hugh Smith,1985,1985-09-16,09/16,Counted live,Coho,Adult,15
Hugh Smith,1985,1985-09-17,09/17,Counted live,Coho,Adult,21
Hugh Smith,1985,1985-09-18,09/18,Counted live,Coho,Adult,8
Hugh Smith,1985,1985-09-19,09/19,Counted live,Coho,Adult,11
Hugh Smith,1985,1985-09-20,09/20,Counted live,Coho,Adult,35
Hugh Smith,1985,1985-09-21,09/21,Counted live,Coho,Adult,55
Hugh Smith,1985,1985-09-22,09/22,Counted live,Coho,Adult,12
Hugh Smith,1985,1985-09-23,09/23,Counted live,Coho,Adult,39
Hugh Smith,1985,1985-09-24,09/24,Counted live,Coho,Adult,40
Hugh Smith,1985,1985-09-25,09/25,Counted live,Coho,Adult,20
Hugh Smith,1985,1985-09-26,09/26,Counted live,Coho,Adult,47
Hugh Smith,1985,1985-09-28,09/28,Counted live,Coho,Adult,20
Hugh Smith,1985,1985-09-29,09/29,Counted live,Coho,Adult,17
Hugh Smith,1985,1985-09-30,09/30,Counted live,Coho,Adult,16
Hugh Smith,1985,1985-10-01,10/01,Counted live,Coho,Adult,10
Hugh Smith,1985,1985-10-02,10/02,Counted live,Coho,Adult,6
Hugh Smith,1985,1985-10-03,10/03,Counted live,Coho,Adult,6
Hugh Smith,1985,1985-10-05,10/05,Counted live,Coho,Adult,4
Hugh Smith,1985,1985-10-06,10/06,Counted live,Coho,Adult,3
Hugh Smith,1985,1985-10-07,10/07,Counted live,Coho,Adult,13
Hugh Smith,1985,1985-10-08,10/08,Counted live,Coho,Adult,4
Hugh Smith,1985,1985-10-09,10/09,Counted live,Coho,Adult,1
Hugh Smith,1985,1985-10-10,10/10,Counted live,Coho,Adult,5
Hugh Smith,1985,1985-10-11,10/11,Counted live,Coho,Adult,10
Hugh Smith,1985,1985-10-12,10/12,Counted live,Coho,Adult,13
Hugh Smith,1985,1985-10-13,10/13,Counted live,Coho,Adult,50
Hugh Smith,1985,1985-10-14,10/14,Counted live,Coho,Adult,17
Hugh Smith,1985,1985-10-16,10/16,Counted live,Coho,Adult,4
Hugh Smith,1985,1985-10-17,10/17,Counted live,Coho,Adult,1
Hugh Smith,1985,1985-10-18,10/18,Counted live,Coho,Adult,1
Hugh Smith,1985,1985-10-19,10/19,Counted live,Coho,Adult,4
Hugh Smith,1985,1985-10-20,10/20,Counted live,Coho,Adult,2
Hugh Smith,1985,1985-10-21,10/21,Counted live,Coho,Adult,57
Hugh Smith,1985,1985-10-23,10/23,Counted live,Coho,Adult,2
Hugh Smith,1985,1985-10-24,10/24,Counted live,Coho,Adult,1
Hugh Smith,1985,1985-10-27,10/27,Counted live,Coho,Adult,1
Hugh Smith,1985,1985-10-29,10/29,Counted live,Coho,Adult,2
Hugh Smith,1985,1985-10-31,10/31,Counted live,Coho,Adult,2
Hugh Smith,1985,1985-11-01,11/01,Counted live,Coho,Adult,0
Hugh Smith,1985,1985-11-02,11/02,Counted live,Coho,Adult,0
Hugh Smith,1985,1985-11-03,11/03,Counted live,Coho,Adult,0
Hugh Smith,1985,1985-11-04,11/04,Counted live,Coho,Adult,0
Hugh Smith,1985,1985-11-05,11/05,Counted live,Coho,Adult,0
Hugh Smith,1985,1985-11-06,11/06,Counted live,Coho,Adult,1
Hugh Smith,1985,1985-11-07,11/07,Counted live,Coho,Adult,0
Hugh Smith,1985,1985-11-08,11/08,Counted live,Coho,Adult,0
Hugh Smith,1985,1985-11-09,11/09,Counted live,Coho,Adult,0
Hugh Smith,1985,1985-11-10,11/10,Counted live,Coho,Adult,0
Hugh Smith,1986,1986-07-04,07/04,Counted live,Coho,Adult,1
Hugh Smith,1986,1986-07-12,07/12,Counted live,Coho,Adult,1
Hugh Smith,1986,1986-08-02,08/02,Counted live,Coho,Adult,1
Hugh Smith,1986,1986-08-08,08/08,Counted live,Coho,Adult,1
Hugh Smith,1986,1986-08-09,08/09,Counted live,Coho,Adult,4
Hugh Smith,1986,1986-08-11,08/11,Counted live,Coho,Adult,1
Hugh Smith,1986,1986-08-13,08/13,Counted live,Coho,Adult,1
Hugh Smith,1986,1986-08-15,08/15,Counted live,Coho,Adult,1
Hugh Smith,1986,1986-08-16,08/16,Counted live,Coho,Adult,2
Hugh Smith,1986,1986-08-18,08/18,Counted live,Coho,Adult,2
Hugh Smith,1986,1986-08-19,08/19,Counted live,Coho,Adult,1
Hugh Smith,1986,1986-08-21,08/21,Counted live,Coho,Adult,2
Hugh Smith,1986,1986-08-22,08/22,Counted live,Coho,Adult,1
Hugh Smith,1986,1986-08-23,08/23,Counted live,Coho,Adult,1
Hugh Smith,1986,1986-08-24,08/24,Counted live,Coho,Adult,1
Hugh Smith,1986,1986-08-25,08/25,Counted live,Coho,Adult,10
Hugh Smith,1986,1986-08-26,08/26,Counted live,Coho,Adult,1
Hugh Smith,1986,1986-08-28,08/28,Counted live,Coho,Adult,1
Hugh Smith,1986,1986-08-29,08/29,Counted live,Coho,Adult,2
Hugh Smith,1986,1986-08-30,08/30,Counted live,Coho,Adult,3
Hugh Smith,1986,1986-09-01,09/01,Counted live,Coho,Adult,5
Hugh Smith,1986,1986-09-03,09/03,Counted live,Coho,Adult,3
Hugh Smith,1986,1986-09-04,09/04,Counted live,Coho,Adult,1
Hugh Smith,1986,1986-09-05,09/05,Counted live,Coho,Adult,1
Hugh Smith,1986,1986-09-06,09/06,Counted live,Coho,Adult,1
Hugh Smith,1986,1986-09-09,09/09,Counted live,Coho,Adult,1
Hugh Smith,1986,1986-09-11,09/11,Counted live,Coho,Adult,2
Hugh Smith,1986,1986-09-12,09/12,Counted live,Coho,Adult,1
Hugh Smith,1986,1986-09-15,09/15,Counted live,Coho,Adult,1
Hugh Smith,1986,1986-09-17,09/17,Counted live,Coho,Adult,1
Hugh Smith,1986,1986-09-18,09/18,Counted live,Coho,Adult,2
Hugh Smith,1986,1986-09-19,09/19,Counted live,Coho,Adult,1
Hugh Smith,1986,1986-09-22,09/22,Counted live,Coho,Adult,12
Hugh Smith,1986,1986-09-23,09/23,Counted live,Coho,Adult,42
Hugh Smith,1986,1986-09-24,09/24,Counted live,Coho,Adult,35
Hugh Smith,1986,1986-09-25,09/25,Counted live,Coho,Adult,23
Hugh Smith,1986,1986-09-26,09/26,Counted live,Coho,Adult,18
Hugh Smith,1986,1986-09-27,09/27,Counted live,Coho,Adult,22
Hugh Smith,1986,1986-09-28,09/28,Counted live,Coho,Adult,23
Hugh Smith,1986,1986-09-29,09/29,Counted live,Coho,Adult,37
Hugh Smith,1986,1986-09-30,09/30,Counted live,Coho,Adult,12
Hugh Smith,1986,1986-10-01,10/01,Counted live,Coho,Adult,39
Hugh Smith,1986,1986-10-02,10/02,Counted live,Coho,Adult,50
Hugh Smith,1986,1986-10-03,10/03,Counted live,Coho,Adult,42
Hugh Smith,1986,1986-10-04,10/04,Counted live,Coho,Adult,5
Hugh Smith,1986,1986-10-06,10/06,Counted live,Coho,Adult,766
Hugh Smith,1986,1986-10-07,10/07,Counted live,Coho,Adult,299
Hugh Smith,1986,1986-10-08,10/08,Counted live,Coho,Adult,5
Hugh Smith,1986,1986-10-09,10/09,Counted live,Coho,Adult,34
Hugh Smith,1986,1986-10-10,10/10,Counted live,Coho,Adult,24
Hugh Smith,1986,1986-10-11,10/11,Counted live,Coho,Adult,20
Hugh Smith,1986,1986-10-12,10/12,Counted live,Coho,Adult,6
Hugh Smith,1986,1986-10-13,10/13,Counted live,Coho,Adult,6
Hugh Smith,1986,1986-10-14,10/14,Counted live,Coho,Adult,7
Hugh Smith,1986,1986-10-15,10/15,Counted live,Coho,Adult,8
Hugh Smith,1986,1986-10-16,10/16,Counted live,Coho,Adult,5
Hugh Smith,1986,1986-10-17,10/17,Counted live,Coho,Adult,2
Hugh Smith,1986,1986-10-18,10/18,Counted live,Coho,Adult,7
Hugh Smith,1986,1986-10-19,10/19,Counted live,Coho,Adult,5
Hugh Smith,1986,1986-10-21,10/21,Counted live,Coho,Adult,3
Hugh Smith,1986,1986-10-22,10/22,Counted live,Coho,Adult,1
Hugh Smith,1986,1986-10-23,10/23,Counted live,Coho,Adult,3
Hugh Smith,1986,1986-10-24,10/24,Counted live,Coho,Adult,2
Hugh Smith,1986,1986-10-25,10/25,Counted live,Coho,Adult,6
Hugh Smith,1986,1986-10-26,10/26,Counted live,Coho,Adult,2
Hugh Smith,1986,1986-10-27,10/27,Counted live,Coho,Adult,3
Hugh Smith,1986,1986-10-28,10/28,Counted live,Coho,Adult,1
Hugh Smith,1987,1987-05-01,05/01,Counted live,Coho,Adult,96
Hugh Smith,1987,1987-06-09,06/09,Zero fish observed,Coho,Adult,0
Hugh Smith,1987,1987-06-10,06/10,Zero fish observed,Coho,Adult,0
Hugh Smith,1987,1987-06-12,06/12,Zero fish observed,Coho,Adult,0
Hugh Smith,1987,1987-06-13,06/13,Zero fish observed,Coho,Adult,0
Hugh Smith,1987,1987-06-14,06/14,Zero fish observed,Coho,Adult,0
Hugh Smith,1987,1987-06-16,06/16,Zero fish observed,Coho,Adult,0
Hugh Smith,1987,1987-06-17,06/17,Zero fish observed,Coho,Adult,0
Hugh Smith,1987,1987-06-27,06/27,Zero fish observed,Coho,Adult,0
Hugh Smith,1987,1987-06-28,06/28,Zero fish observed,Coho,Adult,0
Hugh Smith,1987,1987-06-29,06/29,Zero fish observed,Coho,Adult,0
Hugh Smith,1987,1987-06-30,06/30,Zero fish observed,Coho,Adult,0
Hugh Smith,1987,1987-08-03,08/03,Counted live,Coho,Adult,1
Hugh Smith,1987,1987-08-04,08/04,Counted live,Coho,Adult,2
Hugh Smith,1987,1987-08-05,08/05,Counted live,Coho,Adult,2
Hugh Smith,1987,1987-08-08,08/08,Counted live,Coho,Adult,1
Hugh Smith,1987,1987-08-12,08/12,Counted live,Coho,Adult,11
Hugh Smith,1987,1987-08-16,08/16,Counted live,Coho,Adult,1
Hugh Smith,1987,1987-08-19,08/19,Counted live,Coho,Adult,1
Hugh Smith,1987,1987-08-20,08/20,Counted live,Coho,Adult,1
Hugh Smith,1987,1987-08-22,08/22,Counted live,Coho,Adult,2
Hugh Smith,1987,1987-08-30,08/30,Counted live,Coho,Adult,21
Hugh Smith,1987,1987-08-31,08/31,Counted live,Coho,Adult,32
Hugh Smith,1987,1987-09-01,09/01,Counted live,Coho,Adult,20
Hugh Smith,1987,1987-09-02,09/02,Counted live,Coho,Adult,17
Hugh Smith,1987,1987-09-03,09/03,Counted live,Coho,Adult,20
Hugh Smith,1987,1987-09-04,09/04,Counted live,Coho,Adult,12
Hugh Smith,1987,1987-09-05,09/05,Counted live,Coho,Adult,6
Hugh Smith,1987,1987-09-06,09/06,Counted live,Coho,Adult,34
Hugh Smith,1987,1987-09-07,09/07,Counted live,Coho,Adult,34
Hugh Smith,1987,1987-09-08,09/08,Counted live,Coho,Adult,29
Hugh Smith,1987,1987-09-09,09/09,Counted live,Coho,Adult,34
Hugh Smith,1987,1987-09-10,09/10,Counted live,Coho,Adult,9
Hugh Smith,1987,1987-09-12,09/12,Counted live,Coho,Adult,22
Hugh Smith,1987,1987-09-13,09/13,Counted live,Coho,Adult,12
Hugh Smith,1987,1987-09-14,09/14,Counted live,Coho,Adult,9
Hugh Smith,1987,1987-09-15,09/15,Counted live,Coho,Adult,16
Hugh Smith,1987,1987-09-16,09/16,Counted live,Coho,Adult,1
Hugh Smith,1987,1987-09-17,09/17,Counted live,Coho,Adult,52
Hugh Smith,1987,1987-09-18,09/18,Counted live,Coho,Adult,53
Hugh Smith,1987,1987-09-19,09/19,Counted live,Coho,Adult,5
Hugh Smith,1987,1987-09-20,09/20,Counted live,Coho,Adult,20
Hugh Smith,1987,1987-09-21,09/21,Counted live,Coho,Adult,13
Hugh Smith,1987,1987-09-22,09/22,Counted live,Coho,Adult,13
Hugh Smith,1987,1987-09-23,09/23,Counted live,Coho,Adult,6
Hugh Smith,1987,1987-09-24,09/24,Counted live,Coho,Adult,7
Hugh Smith,1987,1987-09-25,09/25,Counted live,Coho,Adult,3
Hugh Smith,1987,1987-09-26,09/26,Counted live,Coho,Adult,5
Hugh Smith,1987,1987-09-27,09/27,Counted live,Coho,Adult,25
Hugh Smith,1987,1987-09-28,09/28,Counted live,Coho,Adult,0
Hugh Smith,1987,1987-09-29,09/29,Counted live,Coho,Adult,10
Hugh Smith,1987,1987-09-30,09/30,Counted live,Coho,Adult,151
Hugh Smith,1987,1987-10-01,10/01,Counted live,Coho,Adult,182
Hugh Smith,1987,1987-10-02,10/02,Counted live,Coho,Adult,1
Hugh Smith,1987,1987-10-04,10/04,Counted live,Coho,Adult,3
Hugh Smith,1987,1987-10-05,10/05,Counted live,Coho,Adult,7
Hugh Smith,1987,1987-10-06,10/06,Counted live,Coho,Adult,6
Hugh Smith,1987,1987-10-07,10/07,Counted live,Coho,Adult,1
Hugh Smith,1987,1987-10-08,10/08,Counted live,Coho,Adult,6
Hugh Smith,1987,1987-10-09,10/09,Counted live,Coho,Adult,3
Hugh Smith,1987,1987-10-12,10/12,Counted live,Coho,Adult,79
Hugh Smith,1987,1987-10-13,10/13,Counted live,Coho,Adult,8
Hugh Smith,1987,1987-10-15,10/15,Counted live,Coho,Adult,2
Hugh Smith,1987,1987-10-16,10/16,Counted live,Coho,Adult,17
Hugh Smith,1987,1987-10-17,10/17,Counted live,Coho,Adult,5
Hugh Smith,1987,1987-10-18,10/18,Counted live,Coho,Adult,2
Hugh Smith,1987,1987-10-19,10/19,Counted live,Coho,Adult,7
Hugh Smith,1987,1987-10-20,10/20,Counted live,Coho,Adult,4
Hugh Smith,1987,1987-10-21,10/21,Counted live,Coho,Adult,2
Hugh Smith,1987,1987-10-22,10/22,Survey after weir was removed,Coho,Adult,70
Hugh Smith,1988,1988-08-04,08/04,Counted live,Coho,Adult,2
Hugh Smith,1988,1988-08-08,08/08,Counted live,Coho,Adult,3
Hugh Smith,1988,1988-08-11,08/11,Counted live,Coho,Adult,1
Hugh Smith,1988,1988-08-12,08/12,Counted live,Coho,Adult,1
Hugh Smith,1988,1988-08-13,08/13,Counted live,Coho,Adult,1
Hugh Smith,1988,1988-08-14,08/14,Counted live,Coho,Adult,1
Hugh Smith,1988,1988-08-16,08/16,Counted live,Coho,Adult,1
Hugh Smith,1988,1988-08-19,08/19,Counted live,Coho,Adult,1
Hugh Smith,1988,1988-08-20,08/20,Counted live,Coho,Adult,4
Hugh Smith,1988,1988-08-21,08/21,Counted live,Coho,Adult,2
Hugh Smith,1988,1988-08-22,08/22,Counted live,Coho,Adult,3
Hugh Smith,1988,1988-08-23,08/23,Counted live,Coho,Adult,9
Hugh Smith,1988,1988-08-24,08/24,Counted live,Coho,Adult,4
Hugh Smith,1988,1988-08-25,08/25,Counted live,Coho,Adult,10
Hugh Smith,1988,1988-08-26,08/26,Counted live,Coho,Adult,8
Hugh Smith,1988,1988-08-27,08/27,Counted live,Coho,Adult,11
Hugh Smith,1988,1988-08-28,08/28,Counted live,Coho,Adult,1
Hugh Smith,1988,1988-08-29,08/29,Counted live,Coho,Adult,33
Hugh Smith,1988,1988-08-30,08/30,Counted live,Coho,Adult,1
Hugh Smith,1988,1988-08-31,08/31,Counted live,Coho,Adult,2
Hugh Smith,1988,1988-09-01,09/01,Counted live,Coho,Adult,2
Hugh Smith,1988,1988-09-02,09/02,Counted live,Coho,Adult,15
Hugh Smith,1988,1988-09-03,09/03,Counted live,Coho,Adult,3
Hugh Smith,1988,1988-09-04,09/04,Counted live,Coho,Adult,11
Hugh Smith,1988,1988-09-05,09/05,Counted live,Coho,Adult,5
Hugh Smith,1988,1988-09-06,09/06,Counted live,Coho,Adult,8
Hugh Smith,1988,1988-09-07,09/07,Counted live,Coho,Adult,6
Hugh Smith,1988,1988-09-08,09/08,Counted live,Coho,Adult,3
Hugh Smith,1988,1988-09-09,09/09,Counted live,Coho,Adult,8
Hugh Smith,1988,1988-09-10,09/10,Counted live,Coho,Adult,45
Hugh Smith,1988,1988-09-11,09/11,Counted live,Coho,Adult,1
Hugh Smith,1988,1988-09-12,09/12,Counted live,Coho,Adult,5
Hugh Smith,1988,1988-09-13,09/13,Counted live,Coho,Adult,2
Hugh Smith,1988,1988-09-14,09/14,Counted live,Coho,Adult,2
Hugh Smith,1988,1988-09-16,09/16,Counted live,Coho,Adult,1
Hugh Smith,1988,1988-09-18,09/18,Counted live,Coho,Adult,1
Hugh Smith,1988,1988-09-24,09/24,Counted live,Coho,Adult,30
Hugh Smith,1988,1988-09-26,09/26,Counted live,Coho,Adult,1
Hugh Smith,1988,1988-09-27,09/27,Counted live,Coho,Adult,35
Hugh Smith,1988,1988-09-29,09/29,Counted live,Coho,Adult,180
Hugh Smith,1988,1988-10-04,10/04,Counted live,Coho,Adult,3
Hugh Smith,1988,1988-10-06,10/06,Counted live,Coho,Adult,2
Hugh Smith,1988,1988-10-09,10/09,Counted live,Coho,Adult,7
Hugh Smith,1988,1988-10-13,10/13,Counted live,Coho,Adult,3
Hugh Smith,1988,1988-10-16,10/16,Counted live,Coho,Adult,5
Hugh Smith,1988,1988-10-21,10/21,Survey after weir was removed,Coho,Adult,30
Hugh Smith,1989,1989-05-03,05/03,Counted live,Coho,Adult,52
Hugh Smith,1989,1989-07-11,07/11,Counted live,Coho,Adult,1
Hugh Smith,1989,1989-07-29,07/29,Counted live,Coho,Adult,1
Hugh Smith,1989,1989-08-16,08/16,Counted live,Coho,Adult,1
Hugh Smith,1989,1989-08-21,08/21,Counted live,Coho,Adult,7
Hugh Smith,1989,1989-08-22,08/22,Counted live,Coho,Adult,2
Hugh Smith,1989,1989-08-26,08/26,Counted live,Coho,Adult,3
Hugh Smith,1989,1989-08-28,08/28,Counted live,Coho,Adult,2
Hugh Smith,1989,1989-08-29,08/29,Counted live,Coho,Adult,4
Hugh Smith,1989,1989-08-30,08/30,Counted live,Coho,Adult,1
Hugh Smith,1989,1989-09-02,09/02,Counted live,Coho,Adult,1
Hugh Smith,1989,1989-09-03,09/03,Counted live,Coho,Adult,1
Hugh Smith,1989,1989-09-04,09/04,Counted live,Coho,Adult,4
Hugh Smith,1989,1989-09-05,09/05,Counted live,Coho,Adult,6
Hugh Smith,1989,1989-09-07,09/07,Counted live,Coho,Adult,3
Hugh Smith,1989,1989-09-08,09/08,Counted live,Coho,Adult,8
Hugh Smith,1989,1989-09-09,09/09,Counted live,Coho,Adult,6
Hugh Smith,1989,1989-09-10,09/10,Counted live,Coho,Adult,24
Hugh Smith,1989,1989-09-12,09/12,Counted live,Coho,Adult,13
Hugh Smith,1989,1989-09-14,09/14,Counted live,Coho,Adult,19
Hugh Smith,1989,1989-09-15,09/15,Counted live,Coho,Adult,2
Hugh Smith,1989,1989-09-16,09/16,Counted live,Coho,Adult,2
Hugh Smith,1989,1989-09-17,09/17,Counted live,Coho,Adult,1
Hugh Smith,1989,1989-09-18,09/18,Counted live,Coho,Adult,5
Hugh Smith,1989,1989-09-19,09/19,Counted live,Coho,Adult,10
Hugh Smith,1989,1989-09-20,09/20,Counted live,Coho,Adult,22
Hugh Smith,1989,1989-09-21,09/21,Counted live,Coho,Adult,30
Hugh Smith,1989,1989-09-22,09/22,Counted live,Coho,Adult,7
Hugh Smith,1989,1989-09-23,09/23,Counted live,Coho,Adult,3
Hugh Smith,1989,1989-09-24,09/24,Counted live,Coho,Adult,3
Hugh Smith,1989,1989-09-25,09/25,Counted live,Coho,Adult,4
Hugh Smith,1989,1989-09-26,09/26,Counted live,Coho,Adult,1
Hugh Smith,1989,1989-09-27,09/27,Counted live,Coho,Adult,1
Hugh Smith,1989,1989-09-29,09/29,Counted live,Coho,Adult,31
Hugh Smith,1989,1989-10-02,10/02,Counted live,Coho,Adult,1
Hugh Smith,1989,1989-10-03,10/03,Counted live,Coho,Adult,1
Hugh Smith,1989,1989-10-04,10/04,Counted live,Coho,Adult,5
Hugh Smith,1989,1989-10-07,10/07,Counted live,Coho,Adult,1
Hugh Smith,1989,1989-10-08,10/08,Counted live,Coho,Adult,27
Hugh Smith,1989,1989-10-10,10/10,Counted live,Coho,Adult,3
Hugh Smith,1989,1989-10-11,10/11,Counted live,Coho,Adult,6
Hugh Smith,1989,1989-10-12,10/12,Counted live,Coho,Adult,2
Hugh Smith,1989,1989-10-13,10/13,Counted live,Coho,Adult,4
Hugh Smith,1989,1989-10-14,10/14,Counted live,Coho,Adult,5
Hugh Smith,1989,1989-10-16,10/16,Counted live,Coho,Adult,6
Hugh Smith,1989,1989-10-17,10/17,Counted live,Coho,Adult,9
Hugh Smith,1989,1989-10-18,10/18,Counted live,Coho,Adult,6
Hugh Smith,1989,1989-10-19,10/19,Counted live,Coho,Adult,3
Hugh Smith,1989,1989-10-20,10/20,Counted live,Coho,Adult,2
Hugh Smith,1989,1989-10-21,10/21,Counted live,Coho,Adult,1
Hugh Smith,1989,1989-10-24,10/24,Counted live,Coho,Adult,2
Hugh Smith,1989,1989-10-25,10/25,Survey after weir was removed,Coho,Adult,120
Hugh Smith,1990,1990-07-27,07/27,Counted live,Coho,Adult,1
Hugh Smith,1990,1990-08-07,08/07,Counted live,Coho,Adult,1
Hugh Smith,1990,1990-08-09,08/09,Counted live,Coho,Adult,1
Hugh Smith,1990,1990-08-11,08/11,Counted live,Coho,Adult,3
Hugh Smith,1990,1990-08-14,08/14,Counted live,Coho,Adult,1
Hugh Smith,1990,1990-08-16,08/16,Counted live,Coho,Adult,4
Hugh Smith,1990,1990-08-22,08/22,Counted live,Coho,Adult,1
Hugh Smith,1990,1990-08-24,08/24,Counted live,Coho,Adult,6
Hugh Smith,1990,1990-08-26,08/26,Counted live,Coho,Adult,4
Hugh Smith,1990,1990-08-27,08/27,Counted live,Coho,Adult,3
Hugh Smith,1990,1990-08-28,08/28,Counted live,Coho,Adult,11
Hugh Smith,1990,1990-08-29,08/29,Counted live,Coho,Adult,1
Hugh Smith,1990,1990-08-30,08/30,Counted live,Coho,Adult,14
Hugh Smith,1990,1990-08-31,08/31,Counted live,Coho,Adult,1
Hugh Smith,1990,1990-09-01,09/01,Counted live,Coho,Adult,1
Hugh Smith,1990,1990-09-03,09/03,Counted live,Coho,Adult,1
Hugh Smith,1990,1990-09-04,09/04,Counted live,Coho,Adult,11
Hugh Smith,1990,1990-09-05,09/05,Counted live,Coho,Adult,9
Hugh Smith,1990,1990-09-06,09/06,Counted live,Coho,Adult,11
Hugh Smith,1990,1990-09-07,09/07,Counted live,Coho,Adult,4
Hugh Smith,1990,1990-09-08,09/08,Counted live,Coho,Adult,9
Hugh Smith,1990,1990-09-09,09/09,Counted live,Coho,Adult,54
Hugh Smith,1990,1990-09-10,09/10,Counted live,Coho,Adult,42
Hugh Smith,1990,1990-09-11,09/11,Counted live,Coho,Adult,4
Hugh Smith,1990,1990-09-12,09/12,Counted live,Coho,Adult,8
Hugh Smith,1990,1990-09-13,09/13,Counted live,Coho,Adult,1
Hugh Smith,1990,1990-09-15,09/15,Counted live,Coho,Adult,9
Hugh Smith,1990,1990-09-16,09/16,Counted live,Coho,Adult,6
Hugh Smith,1990,1990-09-17,09/17,Counted live,Coho,Adult,13
Hugh Smith,1990,1990-09-18,09/18,Counted live,Coho,Adult,5
Hugh Smith,1990,1990-09-19,09/19,Counted live,Coho,Adult,4
Hugh Smith,1990,1990-09-20,09/20,Counted live,Coho,Adult,10
Hugh Smith,1990,1990-09-21,09/21,Counted live,Coho,Adult,4
Hugh Smith,1990,1990-09-22,09/22,Counted live,Coho,Adult,4
Hugh Smith,1990,1990-09-23,09/23,Counted live,Coho,Adult,1
Hugh Smith,1990,1990-09-24,09/24,Counted live,Coho,Adult,8
